order_id,order_date,product,category,region,quantity,unit_price,discount,revenue,cost,profit
101549,2025-06-07,Buzz Bluetooth Speaker,Electronics,North,1,56.79,0.0,56.79,34.83,21.96
101850,2025-06-07,Vivid Monitor 27in,Electronics,Central,2,278.5,0.0,557.01,375.33,181.68
102235,2025-06-07,Sharp Whiteboard,Office Supplies,East,2,62.14,0.0,124.29,77.03,47.26
102535,2025-06-07,Buzz Wireless Earbuds,Electronics,Central,4,77.55,0.0,310.18,208.27,101.91
102767,2025-06-07,Comfy Bookshelf,Furniture,Central,3,146.87,0.0,440.61,253.11,187.5
103310,2025-06-07,Comfy Bookshelf,Furniture,Central,2,141.45,0.0,282.89,189.2,93.69
103349,2025-06-07,Comfy Standing Desk,Furniture,East,1,383.4,0.0,383.4,262.03,121.37
101025,2025-06-08,Vivid Webcam HD,Electronics,South,2,42.17,0.0,84.33,56.66,27.67
101379,2025-06-08,Comfy Office Chair,Furniture,West,3,231.83,0.0,695.49,477.74,217.75
102424,2025-06-08,Sharp Pen Pack,Office Supplies,West,2,7.88,0.05,14.98,11.24,3.74
102671,2025-06-08,Sharp Whiteboard,Office Supplies,East,1,64.99,0.0,64.99,42.45,22.54
103496,2025-06-08,Vivid Webcam HD,Electronics,South,1,45.04,0.0,45.04,28.85,16.19
103586,2025-06-08,Comfy Bookshelf,Furniture,Central,1,161.46,0.0,161.46,105.65,55.81
100833,2025-06-09,Comfy Office Chair,Furniture,Central,2,234.68,0.0,469.36,321.19,148.17
101517,2025-06-09,Buzz Wireless Earbuds,Electronics,East,3,74.93,0.05,213.55,154.98,58.57
101888,2025-06-09,Comfy Bookshelf,Furniture,South,3,152.75,0.0,458.25,311.44,146.81
100568,2025-06-10,Buzz Bluetooth Speaker,Electronics,West,1,62.53,0.05,59.4,39.21,20.19
100645,2025-06-10,Comfy Office Chair,Furniture,West,2,206.13,0.0,412.27,250.56,161.71
100803,2025-06-10,Comfy Office Chair,Furniture,Central,3,219.56,0.0,658.69,432.09,226.6
100806,2025-06-10,Sharp Whiteboard,Office Supplies,East,2,69.13,0.0,138.27,100.43,37.84
101380,2025-06-10,Sharp Notebook Set,Office Supplies,North,2,11.98,0.0,23.96,13.99,9.97
101818,2025-06-10,Sharp Notebook Set,Office Supplies,North,3,11.22,0.0,33.65,21.19,12.46
102081,2025-06-10,Comfy Standing Desk,Furniture,West,3,405.62,0.1,1095.16,837.81,257.35
102928,2025-06-10,Vivid Webcam HD,Electronics,South,3,47.51,0.0,142.53,84.56,57.97
103403,2025-06-10,Vivid Monitor 27in,Electronics,West,1,298.04,0.0,298.04,212.74,85.3
103411,2025-06-10,Aero Laptop 14,Electronics,South,1,954.54,0.0,954.54,634.15,320.39
100260,2025-06-11,Vivid Monitor 27in,Electronics,East,5,270.64,0.0,1353.22,785.5,567.72
100445,2025-06-11,Buzz Wireless Earbuds,Electronics,South,1,76.41,0.0,76.41,56.01,20.4
100497,2025-06-11,Comfy Office Chair,Furniture,West,4,220.46,0.0,881.86,656.68,225.18
101191,2025-06-11,Vivid Monitor 27in,Electronics,East,1,266.65,0.05,253.32,186.27,67.05
102136,2025-06-11,Comfy Standing Desk,Furniture,West,4,432.72,0.1,1557.78,1108.4,449.38
102336,2025-06-11,Sharp Notebook Set,Office Supplies,South,2,12.21,0.0,24.41,14.39,10.02
100197,2025-06-12,Aero Laptop 16,Electronics,South,2,1392.71,0.05,2646.14,1904.68,741.46
100262,2025-06-12,Vivid Monitor 27in,Electronics,West,4,301.58,0.0,1206.31,882.16,324.15
101008,2025-06-12,Comfy Office Chair,Furniture,West,1,228.87,0.0,228.87,155.93,72.94
102763,2025-06-12,Buzz Wireless Earbuds,Electronics,North,3,81.91,0.0,245.74,142.74,103.0
100369,2025-06-13,Aero Laptop 14,Electronics,North,1,1008.84,0.0,1008.84,655.12,353.72
100405,2025-06-13,Sharp Whiteboard,Office Supplies,West,1,68.9,0.15,58.57,40.34,18.23
102130,2025-06-13,Comfy Standing Desk,Furniture,West,1,424.13,0.0,424.13,294.77,129.36
103207,2025-06-13,Buzz Wireless Earbuds,Electronics,South,1,79.48,0.0,79.48,43.76,35.72
103402,2025-06-13,Vivid Monitor 27in,Electronics,Central,1,264.48,0.1,238.03,176.62,61.41
101569,2025-06-14,Comfy Bookshelf,Furniture,Central,3,143.58,0.0,430.75,316.27,114.48
101659,2025-06-14,Comfy Standing Desk,Furniture,West,1,400.9,0.0,400.9,224.18,176.72
102395,2025-06-14,Aero Laptop 16,Electronics,West,1,1197.25,0.0,1197.25,772.04,425.21
103210,2025-06-14,Sharp Pen Pack,Office Supplies,North,2,7.43,0.0,14.86,8.29,6.57
101098,2025-06-15,Sharp Pen Pack,Office Supplies,East,1,7.59,0.15,6.45,5.01,1.44
102825,2025-06-15,Comfy Standing Desk,Furniture,North,2,389.14,0.0,778.28,456.02,322.26
103448,2025-06-15,Comfy Office Chair,Furniture,North,2,234.07,0.15,397.91,323.83,74.08
100205,2025-06-16,Aero Laptop 16,Electronics,North,2,1198.62,0.0,2397.24,1571.35,825.89
100424,2025-06-16,Sharp Whiteboard,Office Supplies,West,1,64.38,0.0,64.38,47.15,17.23
101140,2025-06-16,Comfy Bookshelf,Furniture,South,2,138.33,0.0,276.66,173.83,102.83
101267,2025-06-16,Buzz Wireless Earbuds,Electronics,South,1,74.32,0.0,74.32,54.7,19.62
101511,2025-06-16,Sharp Whiteboard,Office Supplies,Central,1,61.3,0.1,55.17,45.83,9.34
102106,2025-06-16,Sharp Whiteboard,Office Supplies,Central,2,64.28,0.0,128.56,75.52,53.04
102435,2025-06-16,Aero Laptop 14,Electronics,East,5,932.75,0.0,4663.77,3464.2,1199.57
102595,2025-06-16,Sharp Whiteboard,Office Supplies,North,1,61.89,0.0,61.89,44.26,17.63
102640,2025-06-16,Vivid Webcam HD,Electronics,North,3,43.7,0.0,131.11,97.0,34.11
102792,2025-06-16,Aero Laptop 14,Electronics,East,3,1018.91,0.1,2751.06,1753.18,997.88
102068,2025-06-17,Sharp Whiteboard,Office Supplies,West,2,69.14,0.0,138.28,86.19,52.09
103279,2025-06-17,Vivid Webcam HD,Electronics,North,3,44.04,0.0,132.13,74.66,57.47
103539,2025-06-17,Vivid Monitor 27in,Electronics,West,3,270.2,0.0,810.59,484.41,326.18
101415,2025-06-18,Aero Laptop 14,Electronics,South,2,991.52,0.0,1983.03,1440.15,542.88
101899,2025-06-18,Vivid Monitor 27in,Electronics,East,1,268.38,0.0,268.38,192.33,76.05
102751,2025-06-18,Sharp Whiteboard,Office Supplies,Central,4,62.78,0.0,251.11,166.84,84.27
102908,2025-06-18,Comfy Office Chair,Furniture,West,1,223.87,0.0,223.87,129.72,94.15
101917,2025-06-19,Buzz Wireless Earbuds,Electronics,East,4,83.95,0.0,335.79,221.48,114.31
102073,2025-06-19,Aero Laptop 14,Electronics,South,3,942.25,0.1,2544.09,2071.87,472.22
103093,2025-06-19,Aero Laptop 14,Electronics,West,1,945.45,0.0,945.45,704.33,241.12
100349,2025-06-20,Aero Laptop 16,Electronics,South,1,1208.5,0.1,1087.65,821.18,266.47
100425,2025-06-20,Sharp Whiteboard,Office Supplies,Central,2,60.05,0.0,120.1,88.67,31.43
101017,2025-06-20,Buzz Bluetooth Speaker,Electronics,Central,1,64.5,0.0,64.5,36.25,28.25
101442,2025-06-20,Aero Laptop 14,Electronics,South,3,876.48,0.0,2629.45,1633.05,996.4
102006,2025-06-20,Sharp Pen Pack,Office Supplies,West,2,8.53,0.0,17.06,11.59,5.47
102217,2025-06-20,Comfy Office Chair,Furniture,West,1,233.76,0.0,233.76,171.57,62.19
102391,2025-06-20,Aero Laptop 14,Electronics,East,5,961.81,0.0,4809.06,3361.34,1447.72
100399,2025-06-21,Sharp Pen Pack,Office Supplies,West,2,8.2,0.15,13.94,10.5,3.44
100914,2025-06-21,Comfy Standing Desk,Furniture,East,1,432.44,0.0,432.44,310.38,122.06
101269,2025-06-21,Vivid Webcam HD,Electronics,West,1,42.33,0.1,38.1,28.01,10.09
101537,2025-06-21,Aero Laptop 14,Electronics,Central,1,904.7,0.0,904.7,584.74,319.96
102229,2025-06-21,Aero Laptop 16,Electronics,Central,1,1350.3,0.0,1350.3,756.42,593.88
102432,2025-06-21,Buzz Bluetooth Speaker,Electronics,West,1,61.03,0.0,61.03,39.45,21.58
102670,2025-06-22,Comfy Office Chair,Furniture,Central,1,205.59,0.05,195.31,133.45,61.86
100306,2025-06-23,Vivid Monitor 27in,Electronics,West,1,275.12,0.0,275.12,163.4,111.72
100841,2025-06-23,Sharp Whiteboard,Office Supplies,South,2,65.67,0.0,131.35,80.72,50.63
100977,2025-06-23,Sharp Whiteboard,Office Supplies,Central,2,64.79,0.0,129.58,76.59,52.99
102247,2025-06-23,Aero Laptop 14,Electronics,North,3,939.02,0.0,2817.07,1963.01,854.06
102298,2025-06-23,Comfy Standing Desk,Furniture,West,3,435.76,0.0,1307.28,945.01,362.27
100640,2025-06-24,Aero Laptop 16,Electronics,West,1,1310.88,0.0,1310.88,792.93,517.95
101724,2025-06-24,Comfy Standing Desk,Furniture,West,1,390.31,0.0,390.31,283.95,106.36
101824,2025-06-24,Vivid Monitor 27in,Electronics,Central,1,297.78,0.1,268.0,219.6,48.4
103359,2025-06-24,Vivid Monitor 27in,Electronics,South,3,279.96,0.0,839.89,515.17,324.72
103536,2025-06-24,Comfy Bookshelf,Furniture,South,4,157.2,0.0,628.82,406.85,221.97
103596,2025-06-24,Comfy Standing Desk,Furniture,Central,1,413.68,0.0,413.68,298.44,115.24
100482,2025-06-25,Vivid Webcam HD,Electronics,South,4,43.45,0.0,173.8,125.07,48.73
100721,2025-06-25,Comfy Bookshelf,Furniture,East,1,155.26,0.0,155.26,108.32,46.94
101110,2025-06-25,Aero Laptop 16,Electronics,North,6,1216.32,0.0,7297.93,4648.33,2649.6
101319,2025-06-25,Buzz Wireless Earbuds,Electronics,North,2,76.04,0.0,152.08,96.4,55.68
103605,2025-06-25,Buzz Wireless Earbuds,Electronics,North,2,78.68,0.0,157.36,116.31,41.05
101703,2025-06-26,Sharp Pen Pack,Office Supplies,South,2,8.61,0.0,17.23,11.26,5.97
102054,2025-06-26,Buzz Wireless Earbuds,Electronics,North,5,75.53,0.05,358.78,242.51,116.27
102063,2025-06-26,Sharp Whiteboard,Office Supplies,Central,5,68.12,0.15,289.5,235.39,54.11
102660,2025-06-26,Comfy Standing Desk,Furniture,West,4,383.65,0.0,1534.61,844.62,689.99
102883,2025-06-26,Vivid Webcam HD,Electronics,North,1,41.89,0.05,39.8,31.01,8.79
100480,2025-06-27,Sharp Whiteboard,Office Supplies,Central,1,60.18,0.0,60.18,43.14,17.04
101355,2025-06-27,Comfy Bookshelf,Furniture,West,1,140.8,0.0,140.8,105.14,35.66
102425,2025-06-27,Buzz Wireless Earbuds,Electronics,Central,1,78.65,0.05,74.72,49.9,24.82
103041,2025-06-27,Buzz Bluetooth Speaker,Electronics,North,1,56.44,0.1,50.79,36.23,14.56
101860,2025-06-28,Aero Laptop 14,Electronics,Central,2,876.75,0.0,1753.51,1136.79,616.72
100055,2025-06-29,Comfy Standing Desk,Furniture,East,2,382.18,0.0,764.35,439.97,324.38
100270,2025-06-29,Buzz Wireless Earbuds,Electronics,South,3,74.02,0.0,222.05,141.86,80.19
102189,2025-06-29,Sharp Pen Pack,Office Supplies,West,1,7.8,0.0,7.8,4.52,3.28
102294,2025-06-29,Comfy Standing Desk,Furniture,North,1,406.71,0.05,386.38,283.7,102.68
100509,2025-06-30,Aero Laptop 16,Electronics,West,3,1262.77,0.0,3788.3,2604.66,1183.64
100773,2025-06-30,Aero Laptop 14,Electronics,Central,4,921.62,0.0,3686.47,2266.63,1419.84
101768,2025-06-30,Aero Laptop 16,Electronics,South,4,1316.79,0.0,5267.16,3834.6,1432.56
102256,2025-06-30,Aero Laptop 16,Electronics,West,1,1302.54,0.0,1302.54,786.94,515.6
102447,2025-06-30,Comfy Standing Desk,Furniture,North,2,414.49,0.0,828.99,570.43,258.56
100940,2025-07-01,Aero Laptop 16,Electronics,East,3,1329.92,0.05,3790.28,2800.41,989.87
101028,2025-07-01,Sharp Whiteboard,Office Supplies,West,5,69.22,0.15,294.19,214.59,79.6
101164,2025-07-01,Vivid Webcam HD,Electronics,Central,1,42.21,0.0,42.21,29.81,12.4
101183,2025-07-01,Comfy Standing Desk,Furniture,West,2,396.02,0.0,792.04,524.77,267.27
101255,2025-07-01,Aero Laptop 16,Electronics,South,5,1354.92,0.0,6774.62,3943.8,2830.82
102015,2025-07-01,Sharp Whiteboard,Office Supplies,West,1,66.77,0.05,63.43,46.41,17.02
102992,2025-07-01,Sharp Pen Pack,Office Supplies,West,6,7.81,0.0,46.87,33.0,13.87
101354,2025-07-02,Sharp Pen Pack,Office Supplies,North,2,7.8,0.0,15.59,11.46,4.13
101960,2025-07-02,Sharp Whiteboard,Office Supplies,North,2,62.19,0.0,124.37,90.08,34.29
102026,2025-07-02,Sharp Pen Pack,Office Supplies,East,1,8.51,0.1,7.66,4.78,2.88
102246,2025-07-02,Sharp Notebook Set,Office Supplies,West,1,11.18,0.0,11.18,6.25,4.93
103219,2025-07-02,Vivid Monitor 27in,Electronics,Central,1,262.32,0.1,236.08,170.68,65.4
100072,2025-07-03,Sharp Pen Pack,Office Supplies,North,2,8.09,0.05,15.37,11.74,3.63
102027,2025-07-03,Comfy Office Chair,Furniture,South,1,202.71,0.0,202.71,147.18,55.53
102209,2025-07-03,Sharp Notebook Set,Office Supplies,South,2,12.95,0.05,24.6,16.51,8.09
103553,2025-07-03,Buzz Bluetooth Speaker,Electronics,East,2,55.4,0.1,99.72,66.52,33.2
100221,2025-07-04,Vivid Monitor 27in,Electronics,Central,2,275.07,0.0,550.13,399.64,150.49
100395,2025-07-04,Buzz Wireless Earbuds,Electronics,East,1,81.76,0.05,77.68,45.65,32.03
100520,2025-07-04,Aero Laptop 14,Electronics,West,1,968.41,0.0,968.41,706.89,261.52
101972,2025-07-04,Sharp Whiteboard,Office Supplies,Central,1,61.79,0.0,61.79,45.69,16.1
102035,2025-07-04,Comfy Office Chair,Furniture,North,3,231.92,0.15,591.39,448.41,142.98
103502,2025-07-04,Aero Laptop 16,Electronics,North,3,1255.78,0.0,3767.34,2193.29,1574.05
100167,2025-07-05,Aero Laptop 14,Electronics,Central,1,973.67,0.05,924.99,676.57,248.42
100354,2025-07-05,Aero Laptop 16,Electronics,Central,1,1248.82,0.05,1186.38,711.51,474.87
101561,2025-07-05,Comfy Standing Desk,Furniture,Central,3,392.18,0.0,1176.53,652.26,524.27
101611,2025-07-05,Comfy Bookshelf,Furniture,Central,1,155.49,0.0,155.49,87.69,67.8
101727,2025-07-05,Sharp Whiteboard,Office Supplies,North,2,66.52,0.1,119.73,75.84,43.89
102561,2025-07-05,Comfy Bookshelf,Furniture,South,3,138.94,0.1,375.15,236.15,139.0
103342,2025-07-05,Vivid Monitor 27in,Electronics,North,3,300.42,0.0,901.26,608.82,292.44
103430,2025-07-05,Comfy Standing Desk,Furniture,West,1,424.13,0.0,424.13,233.72,190.41
100254,2025-07-06,Buzz Wireless Earbuds,Electronics,South,1,78.33,0.0,78.33,55.11,23.22
101366,2025-07-06,Aero Laptop 16,Electronics,Central,2,1385.24,0.1,2493.43,1530.72,962.71
102002,2025-07-06,Buzz Bluetooth Speaker,Electronics,West,5,55.52,0.0,277.58,205.75,71.83
102174,2025-07-06,Buzz Bluetooth Speaker,Electronics,South,3,62.17,0.0,186.51,110.85,75.66
102526,2025-07-06,Aero Laptop 14,Electronics,Central,3,915.29,0.0,2745.86,1789.24,956.62
102967,2025-07-06,Aero Laptop 16,Electronics,North,1,1357.18,0.0,1357.18,850.49,506.69
100788,2025-07-07,Vivid Monitor 27in,Electronics,West,2,265.25,0.0,530.49,382.22,148.27
100983,2025-07-07,Sharp Whiteboard,Office Supplies,East,1,68.09,0.0,68.09,47.13,20.96
101512,2025-07-07,Sharp Notebook Set,Office Supplies,West,2,11.59,0.0,23.18,15.2,7.98
101636,2025-07-07,Buzz Wireless Earbuds,Electronics,Central,1,85.37,0.0,85.37,53.73,31.64
101969,2025-07-07,Comfy Standing Desk,Furniture,Central,1,436.24,0.0,436.24,262.52,173.72
101522,2025-07-08,Sharp Pen Pack,Office Supplies,South,5,7.81,0.0,39.03,28.26,10.77
103344,2025-07-08,Vivid Webcam HD,Electronics,West,1,45.51,0.0,45.51,25.35,20.16
100035,2025-07-09,Vivid Webcam HD,Electronics,Central,1,42.08,0.0,42.08,23.74,18.34
101304,2025-07-09,Comfy Standing Desk,Furniture,North,1,393.83,0.1,354.45,269.38,85.07
102206,2025-07-09,Comfy Bookshelf,Furniture,South,4,159.44,0.0,637.78,423.91,213.87
102282,2025-07-09,Buzz Bluetooth Speaker,Electronics,Central,4,59.47,0.0,237.87,161.12,76.75
102556,2025-07-09,Vivid Webcam HD,Electronics,Central,1,43.73,0.0,43.73,32.27,11.46
100650,2025-07-10,Aero Laptop 14,Electronics,South,4,948.74,0.1,3415.48,2699.52,715.96
101428,2025-07-10,Aero Laptop 16,Electronics,South,3,1268.77,0.15,3235.35,2460.75,774.6
100658,2025-07-11,Comfy Standing Desk,Furniture,East,2,402.06,0.0,804.13,463.57,340.56
103082,2025-07-11,Vivid Monitor 27in,Electronics,North,1,297.13,0.0,297.13,201.6,95.53
100202,2025-07-12,Sharp Notebook Set,Office Supplies,East,2,12.22,0.0,24.44,17.82,6.62
100973,2025-07-12,Buzz Wireless Earbuds,Electronics,Central,5,84.63,0.1,380.86,249.18,131.68
101362,2025-07-12,Comfy Office Chair,Furniture,South,3,232.75,0.0,698.25,457.23,241.02
100293,2025-07-13,Comfy Office Chair,Furniture,West,3,202.94,0.0,608.83,365.67,243.16
100565,2025-07-13,Sharp Pen Pack,Office Supplies,West,3,7.4,0.0,22.2,14.97,7.23
100871,2025-07-13,Sharp Notebook Set,Office Supplies,Central,8,11.94,0.0,95.5,67.71,27.79
100968,2025-07-13,Aero Laptop 14,Electronics,North,3,994.11,0.0,2982.32,2117.75,864.57
101575,2025-07-13,Aero Laptop 16,Electronics,South,2,1374.04,0.1,2473.28,1868.0,605.28
102386,2025-07-13,Comfy Bookshelf,Furniture,East,4,144.08,0.0,576.31,413.33,162.98
102515,2025-07-13,Comfy Office Chair,Furniture,West,1,224.25,0.0,224.25,132.49,91.76
102914,2025-07-13,Vivid Monitor 27in,Electronics,North,4,295.49,0.0,1181.96,828.13,353.83
103203,2025-07-13,Comfy Standing Desk,Furniture,South,2,377.47,0.0,754.93,494.35,260.58
101835,2025-07-14,Comfy Office Chair,Furniture,East,2,233.19,0.0,466.37,304.29,162.08
102165,2025-07-14,Comfy Bookshelf,Furniture,West,1,158.85,0.0,158.85,87.78,71.07
102754,2025-07-14,Sharp Notebook Set,Office Supplies,South,1,12.06,0.0,12.06,8.14,3.92
102764,2025-07-14,Sharp Whiteboard,Office Supplies,North,3,64.94,0.0,194.83,123.25,71.58
103398,2025-07-14,Sharp Whiteboard,Office Supplies,Central,1,64.38,0.15,54.72,43.9,10.82
102249,2025-07-15,Sharp Whiteboard,Office Supplies,East,2,68.33,0.0,136.66,102.18,34.48
103374,2025-07-15,Buzz Wireless Earbuds,Electronics,South,4,75.65,0.0,302.59,216.13,86.46
103566,2025-07-15,Buzz Bluetooth Speaker,Electronics,North,3,63.38,0.0,190.15,129.79,60.36
100903,2025-07-16,Buzz Bluetooth Speaker,Electronics,North,2,63.87,0.0,127.75,95.37,32.38
101193,2025-07-16,Aero Laptop 14,Electronics,West,1,1001.27,0.0,1001.27,585.23,416.04
102374,2025-07-16,Sharp Pen Pack,Office Supplies,East,1,7.69,0.0,7.69,5.02,2.67
103250,2025-07-16,Sharp Whiteboard,Office Supplies,North,2,70.14,0.0,140.28,88.06,52.22
100524,2025-07-18,Sharp Whiteboard,Office Supplies,Central,3,64.34,0.0,193.03,136.63,56.4
101855,2025-07-18,Sharp Notebook Set,Office Supplies,Central,1,11.19,0.05,10.63,6.34,4.29
102399,2025-07-18,Aero Laptop 14,Electronics,East,1,935.92,0.1,842.33,661.05,181.28
102533,2025-07-18,Comfy Standing Desk,Furniture,East,1,415.35,0.1,373.81,278.38,95.43
103347,2025-07-18,Sharp Pen Pack,Office Supplies,North,2,8.34,0.0,16.68,11.49,5.19
100631,2025-07-19,Comfy Bookshelf,Furniture,South,2,157.27,0.0,314.55,190.84,123.71
100851,2025-07-19,Sharp Notebook Set,Office Supplies,West,3,11.43,0.1,30.85,24.7,6.15
100981,2025-07-19,Buzz Wireless Earbuds,Electronics,North,2,80.31,0.0,160.62,115.74,44.88
101062,2025-07-19,Aero Laptop 14,Electronics,West,1,879.91,0.0,879.91,597.48,282.43
102666,2025-07-19,Aero Laptop 16,Electronics,North,2,1398.16,0.05,2656.51,1598.34,1058.17
102682,2025-07-19,Comfy Standing Desk,Furniture,West,5,420.35,0.0,2101.73,1504.26,597.47
103057,2025-07-19,Comfy Bookshelf,Furniture,South,2,139.44,0.0,278.89,175.62,103.27
101540,2025-07-20,Sharp Whiteboard,Office Supplies,East,1,63.32,0.0,63.32,45.82,17.5
103101,2025-07-20,Buzz Wireless Earbuds,Electronics,West,1,79.76,0.0,79.76,59.71,20.05
100299,2025-07-21,Vivid Monitor 27in,Electronics,Central,2,276.76,0.0,553.51,376.31,177.2
103620,2025-07-21,Buzz Wireless Earbuds,Electronics,North,3,81.59,0.0,244.78,172.64,72.14
100710,2025-07-22,Comfy Standing Desk,Furniture,West,1,439.61,0.0,439.61,303.92,135.69
100847,2025-07-22,Buzz Wireless Earbuds,Electronics,South,1,74.93,0.05,71.18,41.79,29.39
100932,2025-07-22,Comfy Standing Desk,Furniture,South,2,385.57,0.05,732.59,496.85,235.74
103088,2025-07-22,Comfy Standing Desk,Furniture,North,1,402.08,0.0,402.08,232.74,169.34
100932,2025-07-22,Comfy Standing Desk,Furniture,South,2,385.57,0.05,732.59,496.85,235.74
100347,2025-07-23,Aero Laptop 14,Electronics,South,3,886.0,0.0,2658.0,1600.67,1057.33
101617,2025-07-23,Aero Laptop 14,Electronics,South,1,886.21,0.0,886.21,555.09,331.12
102262,2025-07-23,Vivid Monitor 27in,Electronics,South,1,276.87,0.0,276.87,182.17,94.7
102327,2025-07-23,Vivid Monitor 27in,Electronics,West,3,273.35,0.0,820.04,461.73,358.31
103046,2025-07-23,Aero Laptop 16,Electronics,East,1,1398.22,0.0,1398.22,1008.59,389.63
101192,2025-07-24,Vivid Webcam HD,Electronics,North,1,46.17,0.0,46.17,26.52,19.65
102098,2025-07-24,Comfy Office Chair,Furniture,West,3,202.6,0.0,607.81,393.62,214.19
102198,2025-07-24,Vivid Webcam HD,Electronics,West,3,46.38,0.0,139.15,91.58,47.57
102328,2025-07-24,Sharp Whiteboard,Office Supplies,West,3,60.63,0.0,181.88,119.86,62.02
103259,2025-07-24,Buzz Wireless Earbuds,Electronics,South,6,79.12,0.0,474.7,302.88,171.82
100115,2025-07-25,Comfy Office Chair,Furniture,South,2,212.99,0.0,425.99,240.03,185.96
100313,2025-07-25,Buzz Bluetooth Speaker,Electronics,West,2,63.18,0.05,120.04,78.93,41.11
102761,2025-07-25,Sharp Notebook Set,Office Supplies,West,1,11.26,0.0,11.26,6.83,4.43
102999,2025-07-25,Comfy Standing Desk,Furniture,East,1,439.73,0.0,439.73,284.73,155.0
103354,2025-07-25,Buzz Wireless Earbuds,Electronics,North,3,83.04,0.05,236.66,186.78,49.88
100616,2025-07-26,Sharp Whiteboard,Office Supplies,Central,3,66.11,0.0,198.34,141.02,57.32
100823,2025-07-26,Buzz Wireless Earbuds,Electronics,South,5,76.12,0.05,361.57,272.67,88.9
101145,2025-07-26,Aero Laptop 16,Electronics,East,2,1231.15,0.0,2462.29,1403.65,1058.64
101314,2025-07-26,Vivid Monitor 27in,Electronics,South,1,275.37,0.0,275.37,197.56,77.81
101477,2025-07-26,Aero Laptop 14,Electronics,East,2,884.78,0.05,1681.08,998.47,682.61
101778,2025-07-26,Aero Laptop 14,Electronics,Central,4,944.69,0.0,3778.77,2833.98,944.79
101970,2025-07-26,Comfy Bookshelf,Furniture,North,2,157.81,0.0,315.61,215.83,99.78
102005,2025-07-26,Sharp Whiteboard,Office Supplies,West,3,62.82,0.0,188.46,116.35,72.11
102056,2025-07-26,Vivid Monitor 27in,Electronics,Central,2,279.79,0.0,559.57,351.58,207.99
102400,2025-07-26,Comfy Bookshelf,Furniture,East,1,138.5,0.0,138.5,102.48,36.02
102403,2025-07-26,Buzz Bluetooth Speaker,Electronics,South,3,56.13,0.0,168.39,103.72,64.67
103326,2025-07-26,Sharp Notebook Set,Office Supplies,North,2,11.05,0.0,22.09,16.25,5.84
100599,2025-07-27,Sharp Whiteboard,Office Supplies,Central,3,64.64,0.0,193.93,124.88,69.05
102672,2025-07-27,Aero Laptop 14,Electronics,West,1,881.41,0.0,881.41,627.36,254.05
102803,2025-07-27,Vivid Monitor 27in,Electronics,Central,1,280.22,0.0,280.22,193.1,87.12
100241,2025-07-28,Comfy Standing Desk,Furniture,,1,440.93,0.0,440.93,307.24,133.69
100996,2025-07-28,Buzz Wireless Earbuds,Electronics,North,2,85.49,0.1,153.89,98.64,55.25
101957,2025-07-28,Vivid Webcam HD,Electronics,East,1,48.29,0.0,48.29,30.53,17.76
102598,2025-07-28,Vivid Webcam HD,Electronics,North,1,48.12,0.0,48.12,26.73,21.39
103060,2025-07-28,Comfy Bookshelf,Furniture,Central,3,161.65,0.0,484.96,299.03,185.93
100135,2025-07-29,Comfy Standing Desk,Furniture,North,1,425.51,0.0,425.51,274.42,151.09
101389,2025-07-29,Sharp Notebook Set,Office Supplies,South,3,11.35,0.0,34.04,24.35,9.69
101585,2025-07-29,Aero Laptop 16,Electronics,West,3,1311.92,0.0,3935.76,2376.11,1559.65
100856,2025-07-30,Comfy Standing Desk,Furniture,East,4,398.58,0.0,1594.31,1069.09,525.22
102567,2025-07-30,Comfy Standing Desk,Furniture,South,2,380.11,0.0,760.22,563.71,196.51
100162,2025-07-31,Vivid Monitor 27in,Electronics,Central,4,296.22,0.1,1066.39,767.1,299.29
100759,2025-07-31,Comfy Bookshelf,Furniture,West,5,156.66,0.0,783.32,570.72,212.6
101244,2025-07-31,Sharp Notebook Set,Office Supplies,East,2,11.56,0.0,23.13,14.18,8.95
102606,2025-07-31,Buzz Bluetooth Speaker,Electronics,East,5,56.47,0.0,282.37,156.78,125.59
102690,2025-07-31,Vivid Monitor 27in,Electronics,South,1,264.04,0.0,264.04,163.79,100.25
103552,2025-07-31,Aero Laptop 16,Electronics,Central,3,1316.66,0.0,3949.97,2637.99,1311.98
101487,2025-08-01,Vivid Monitor 27in,Electronics,Central,2,267.33,0.0,534.66,358.67,175.99
101820,2025-08-01,Vivid Webcam HD,Electronics,Central,1,45.08,0.0,45.08,26.7,18.38
102008,2025-08-01,Sharp Whiteboard,Office Supplies,East,4,65.3,0.0,261.19,194.46,66.73
102431,2025-08-01,Comfy Standing Desk,Furniture,South,1,381.97,0.0,381.97,219.62,162.35
102958,2025-08-01,Sharp Notebook Set,Office Supplies,West,2,11.46,0.0,22.92,14.15,8.77
103265,2025-08-01,Sharp Notebook Set,Office Supplies,South,2,12.41,0.0,24.83,15.64,9.19
100154,2025-08-02,Sharp Whiteboard,Office Supplies,North,3,66.0,0.0,197.99,123.42,74.57
101190,2025-08-02,Comfy Standing Desk,Furniture,West,1,405.22,0.0,405.22,282.37,122.85
101229,2025-08-02,Aero Laptop 16,Electronics,Central,2,1328.07,0.0,2656.14,1943.78,712.36
101721,2025-08-02,Aero Laptop 14,Electronics,South,1,926.1,0.0,926.1,676.74,249.36
101954,2025-08-02,Buzz Bluetooth Speaker,Electronics,West,2,62.31,0.0,124.63,75.57,49.06
